chr position COMBINED_rate(cM/Mb) Genetic_Map(cM)
16 506375 0.0514800913 0.567605679497813
16 506801 0.0514635147 0.567627602955075
16 520623 0.2588259448 0.571205095164101
16 522855 3.2139175610 0.578378559160253
16 525312 2.9621382275 0.585656532785220
16 530124 0.8414266056 0.589705477611368
16 537804 0.8875167561 0.596521606298216
16 541586 1.8490172836 0.603514589664791
16 544453 5.8588678453 0.620311963777266
16 546073 6.0134264954 0.630053714699814
16 546442 6.1310358209 0.632316066917726
16 551632 16.0983723736 0.715866619536710
16 552595 16.1167201041 0.731387020996958
16 554554 16.1219530425 0.762969927007216
16 556104 16.1219530425 0.787958954223090
16 559130 15.2478573609 0.834098970597174
16 562698 1.1333645875 0.838142815445374
16 573238 1.1188230679 0.849935210581040
16 574114 0.4834387001 0.850358702882328
16 576346 0.0038171881 0.850367222846167
16 577920 0.0038171881 0.850373231100236
16 578302 0.0038171881 0.850374689266090
16 580089 0.0038171881 0.850381510581225
16 580405 0.0038149679 0.850382716111082
16 580665 0.0038149679 0.850383708002736
16 580710 0.0038149679 0.850383879676291
16 580902 0.0038149679 0.850384612150128
16 582767 0.0038149679 0.850391727065261
16 583125 0.0038149679 0.850393092823770
16 583353 0.0038149679 0.850393962636451
16 583354 0.0038323731 0.850393966468824
16 583764 0.0038323731 0.850395537741795
16 585525 0.0462561621 0.850476994843253
16 585794 0.5041311003 0.850612606109234
16 587212 0.0081819728 0.850624208146664
16 591164 0.0090552409 0.850659994458701
16 592610 0.0134646140 0.850679464290545
16 593873 0.0368698444 0.850726030904022
16 594393 0.1806128656 0.850819949594134
16 594438 0.3354410157 0.850835044439840
16 595968 0.3358472441 0.851348890723314
16 596388 0.3175218045 0.851482249881204
16 596421 0.3002386210 0.851492157755697
16 596571 0.2780531433 0.851533865727192
16 596639 0.2504117195 0.851550893724118
16 596865 0.1934525191 0.851594613993434
16 597006 0.0694572544 0.851604407466305
16 597094 0.0694572544 0.851610519704692
16 600788 0.0669132143 0.851857697118316
16 601115 0.0652506176 0.851879034070271
16 601279 0.0642568753 0.851889572197820
16 602941 0.0646395364 0.851997003107317
16 603739 0.0663059572 0.852049915261163
16 605262 2.8128208631 0.856333841435664
16 605648 1.5422249392 0.856929140262195
16 605686 0.0645517149 0.856931593227362
16 609543 0.0645517149 0.857180569191731
16 611080 0.0645517149 0.857279785177532
16 611142 0.0645467523 0.857283787076175
16 611335 0.0645467523 0.857296244599369
16 615323 0.0645379580 0.857553621975873
16 621245 0.0647368112 0.857936993371800
16 621682 0.0647475930 0.857965288069940
16 624424 0.0670620996 0.858149172347043
16 625680 0.1614770151 0.858351987478009
16 626261 0.3138124568 0.858534312515410
16 626989 1.2686025297 0.859457855157031
16 627629 0.4593632056 0.859751847608615
16 627854 0.3874834754 0.859839031390580
16 628020 0.3392055114 0.859895339505473
16 628430 0.3344697322 0.860032472095675
16 628877 0.3120015540 0.860171936790313
16 629241 0.3102321854 0.860284861305798
16 629412 0.3057702993 0.860337148026979
16 629953 0.3043824386 0.860501818926261
16 630695 0.3173717000 0.860737308727661
16 632566 0.3282076703 0.861351385278793
16 635708 1.5725314921 0.866292279226970
16 647249 1.2867722706 0.881142918001965
16 650644 0.9237381341 0.884279008967235
16 651656 0.8513330751 0.885140558039236
16 655795 0.7796431605 0.888367501080546
16 657295 0.7821397867 0.889540710760595
16 660255 0.2552380658 0.890296215435364
16 661905 0.0338693985 0.890352099942889
16 662867 0.0283942597 0.890379415220720
16 665060 0.0283395150 0.890441563777115
16 665990 0.0293245355 0.890468835595130
16 666287 0.0335780364 0.890478808271940
16 666428 0.0406513008 0.890484540105353
16 667523 1.1222011950 0.891713350413878
16 667544 1.5588634840 0.891746086547042
16 668862 0.9030239261 0.892936272081642
16 670960 0.9133715175 0.894852525525357
16 674084 0.9134087357 0.897706014415684
16 675335 1.3307490596 0.899370781489244
16 681725 1.1186352005 0.906518860420439
16 681771 0.9200601540 0.906561183187523
16 685921 0.8696439096 0.910170205412363
16 687793 0.7679755918 0.911607855720212
16 690404 0.7340435464 0.913524443419863
16 690466 0.7090645836 0.913568405424046
16 696884 0.7044272716 0.918089419653175
16 699057 0.7858463444 0.919797063759556
16 700107 1.0766574532 0.920927554085416
16 701873 1.0764120576 0.922828497779137
16 704230 1.0765368866 0.925365895220854
16 707459 1.0802552855 0.928854039537733
16 709602 1.2340688659 0.931498649117357
16 710298 2.0539928272 0.932928228125088
16 710411 2.8987596780 0.933255787968702
16 714040 0.6799225725 0.935723226984305
16 716485 0.6538661613 0.937321929748683
16 719247 0.6588239269 0.939141601434780
16 720103 0.6701622143 0.939715260290222
16 720148 0.6832255640 0.939746005440602
16 722842 0.6960504906 0.941621165462278
16 724692 0.6733660073 0.942866892575783
16 728024 0.6734506509 0.945110830144582
16 728820 0.6801290600 0.945652212876342
16 730339 0.5599687334 0.946502805382377
16 733004 0.5451882676 0.947955732115530
16 735279 0.5216998250 0.949142599217406
16 737738 0.5205890617 0.950422727720126
16 739761 5.9041448997 0.962366812852219
16 742190 14.1817264515 0.996814226402912
16 748489 13.7780759472 1.083602326794330
16 750821 13.7344030695 1.115630954752400
16 751627 13.7105236133 1.126681636784720
16 751796 13.7083570769 1.128998349130720
16 752234 13.6465575678 1.134975541345410
16 754760 11.8500844126 1.164908854571640
16 756655 10.5575273966 1.184915368988200
16 759963 9.7254889809 1.217087286537010
16 760039 9.6556142987 1.217821113223710
16 760143 1.5948452442 1.217986977129110
16 761433 1.5365586837 1.219969137831090
16 761746 1.3886764117 1.220403793547950
16 768802 1.3710027607 1.230077589027450
16 774098 1.3736810785 1.237352604019180
16 778466 1.3729601546 1.243349693974480
16 778844 1.3710133865 1.243867937034570
16 779230 1.3707772778 1.244397057063800
16 779583 1.3697871694 1.244880591934600
16 779955 1.3684362599 1.245389650223290
16 780953 1.3587171632 1.246745649952160
16 781464 1.3569270408 1.247439039670010
16 781496 1.3434386325 1.247482029706250
16 781539 1.3314994300 1.247539284181740
16 785298 1.3282423315 1.252532147105850
16 786149 1.3233780553 1.253658341830910
16 789978 1.1655924185 1.258121395201350
16 790014 1.0006870625 1.258157419935600
16 790378 0.8637281527 1.258471816983190
16 790597 0.8641097365 1.258661057015480
16 790769 0.8034228201 1.258799245740540
16 791710 0.7877037411 1.259540474960910
16 795819 0.7863444987 1.262771564506070
16 797597 0.7899378043 1.264176073922120
16 797743 0.7896527973 1.264291363230520
16 802137 2.4003717809 1.274838596835800
16 804689 3.4270555244 1.283584442534070
16 805717 12.9519608242 1.296899058261340
16 810673 12.9528452987 1.361093359561700
16 812833 12.9530220310 1.389071887148660
16 815040 3.0570052853 1.395818697813320
16 817937 3.0499034134 1.404654268001940
16 818453 2.7494033753 1.406072960143590
16 820950 2.4426076135 1.412172151354500
16 824641 2.4422224365 1.421186394367620
16 824650 2.4409322844 1.421208362758180
16 825050 2.4424441486 1.422185340417620
16 825068 2.4457948839 1.422229364725530
16 825116 2.4457948833 1.422346762879930
16 825402 2.4488844241 1.423047143825230
16 825708 2.4575937693 1.423799167518630
16 825737 2.4662670166 1.423870689262110
16 825772 2.4659386214 1.423956997113860
16 828324 2.4662633991 1.430250901308370
16 828634 2.4659576555 1.431015348181570
16 830773 2.4724624588 1.436303945380950
16 835032 2.5551100150 1.447186158934830
16 839656 2.8347414883 1.460294003576730
16 841352 2.8340360740 1.465100528758230
16 842018 4.3161964093 1.467975115566830
16 845079 21.0512324052 1.532412937959150
16 847566 21.2344253335 1.585222953763560
16 848328 7.4510704345 1.590900669434650
16 852322 6.6652669665 1.617521745698850
16 853638 6.6373080665 1.626256443114360
16 853776 6.6373080665 1.627172391627540
16 854551 6.6277508901 1.632308898567370
16 854871 6.6261378167 1.634429262668710
16 854995 6.6226237173 1.635250468009650
16 855016 6.5910086286 1.635388879190850
16 855031 6.5477858620 1.635487095978780
16 855122 1.9197664176 1.635661794722780
16 855356 1.7785642089 1.636077978747660
16 855559 1.7176646829 1.636426664678290
16 855563 1.6560253200 1.636433288779570
16 855622 1.4627783814 1.636519592704070
16 855762 1.4587948899 1.636723823988660
16 856225 1.3472385252 1.637347595425820
16 856887 0.7120429352 1.637818967848930
16 860950 0.7688127412 1.640942654016420
16 861717 0.9835080038 1.641697004655340
16 863781 0.9837236787 1.643727410328170
16 864426 0.9837280682 1.644361914932160
16 866122 0.9835425687 1.646030003128680
16 867120 0.9834657302 1.647011501927420
16 867767 0.9927471490 1.647653809332820
16 870310 0.9943591125 1.650182464555910
16 870416 1.0117937964 1.650289714698330
16 873865 3.6484123926 1.662873089040400
16 878106 1.2362453317 1.668116005492140
16 879428 1.0707834193 1.669531581172460
16 879711 1.0308508929 1.669823311975150
16 880010 1.0106419117 1.670125493906750
16 881686 1.0128906872 1.671823098698490
16 882359 1.0886488356 1.672555759364850
16 883238 1.5912860125 1.673954499769840
16 883778 2.5407984369 1.675326530925770
16 883911 3.2545139470 1.675759381280720
16 884180 3.7001014586 1.676754708573080
16 884679 3.7088351483 1.678605417312080
16 885480 3.7536224987 1.681612068933540
16 885567 20.5874862230 1.683403180234940
16 888014 20.5874862230 1.733780759022620
16 888106 20.5907402240 1.735675107123230
16 888967 20.5785510334 1.753393239562990
16 889312 20.5717613177 1.760490497217590
16 889795 1.2394382581 1.761089145896260
16 893107 1.2388090484 1.765192081464560
16 893361 1.2224023057 1.765502571650210
16 897817 51.6523963611 1.995665649835270
16 898966 51.6661582940 2.055030065715070
16 900922 0.3525845946 2.055719721182110
16 901045 0.3462059429 2.055762304513090
16 907885 0.3013606746 2.057823611527350
16 910725 0.2466776908 2.058524176169220
16 911051 0.2237127485 2.058597106525230
16 913315 0.2220346777 2.059099793035550
16 915679 0.2215465508 2.059623529081640
16 916335 0.2209694482 2.059768485039660
16 918292 0.2224632952 2.060203845708360
16 920598 0.0956015820 2.060424302956460
16 924411 0.0958636800 2.060789831168300
16 925966 0.0931666146 2.060934705254000
16 926554 0.0928432451 2.060989297082120
16 929006 0.0927083868 2.061216618046550
16 932456 0.7718428796 2.063879475981170
16 932503 1.5511722872 2.063952381078670
16 932572 1.6748038745 2.064067942546010
16 933163 1.6847063189 2.065063603980480
16 933292 1.6914973042 2.065281807132720
16 935717 1.2034297936 2.068200124382200
16 935767 0.8823871218 2.068244243738290
16 935891 0.8284540172 2.068346972036420
16 935947 0.7905372405 2.068391242121890
16 936758 1.9861427762 2.070002003913390
16 937256 1.7155838304 2.070856364660930
16 937358 1.1174412762 2.070970343671100
16 937371 0.6558060177 2.070978869149330
16 937877 4.2227247031 2.073115567849100
16 937935 4.2344809355 2.073361167743360
16 937972 3.1282896581 2.073476914460710
16 937996 1.2898310029 2.073507870404780
16 938070 0.3713359995 2.073535349268740
16 938168 0.3060427337 2.073565341456640
16 938578 0.3044174273 2.073690152601840
16 938889 0.2996369413 2.073783339690580
16 938998 0.2981664246 2.073815839830860
16 939191 0.3491463291 2.073883225072380
16 939381 0.3552138657 2.073950715706860
16 939449 0.3618903581 2.073975324251210
16 939633 0.3270570745 2.074035502752920
16 939858 0.5683613466 2.074163384055900
16 940021 1.6003596947 2.074424242686140
16 940386 0.8043681265 2.074717837052310
16 940400 0.2532582500 2.074721382667810
16 940815 0.2454566457 2.074823247175780
16 940898 0.2426298242 2.074843385451190
16 941002 0.2071307749 2.074864927051780
16 941219 0.1633512395 2.074900374270750
16 941872 0.1314358772 2.074986201898560
16 942091 0.1143722338 2.075011249417760
16 942300 0.1017370300 2.075032512457030
16 942590 0.0944784706 2.075059911213510
16 942961 0.0897895945 2.075093223153070
16 943820 0.0895073020 2.075170109925480
16 944364 0.0896595910 2.075218884742990
16 944699 0.0913146672 2.075249475156500
16 944887 0.0957989208 2.075267485353610
16 945082 0.1134216020 2.075289602566000
16 945101 0.1324291453 2.075292118719760
16 945156 0.1518349656 2.075300469642870
16 945894 0.2174268931 2.075460930689980
16 954554 0.2170014193 2.077340162981120
16 954694 0.2166516243 2.077370494208520
16 957461 0.2165509777 2.077969690763810
16 957763 0.2164516152 2.078035059151600
16 959035 0.2164417140 2.078310373011810
16 962750 0.2163623806 2.079114159255740
16 963165 0.2163368393 2.079203939044050
16 966057 0.2160076423 2.079828633145580
16 972502 0.2162029557 2.081222061195070
16 975983 0.2162510460 2.081974831086200
16 976398 0.2162553244 2.082064577045820
16 979912 0.2162758800 2.082824570488140
16 982776 0.2163032556 2.083444063012180
16 985548 0.2167797429 2.084044976459500
16 985653 0.2170369850 2.084067765342930
16 986640 3.1498174560 2.087176635172010
16 987035 18.2007633337 2.094365936688820
16 990849 17.9951603991 2.162999478450990
16 995384 14.8844826003 2.230500607043350
16 995838 14.5494212108 2.237106044273050
16 995951 14.5499875488 2.238750192866070
16 996081 14.5499875489 2.240641691247430
16 996471 16.8150125969 2.247199546160220
16 997358 16.8150125969 2.262114462333670
16 997385 16.8150125970 2.262568467673790
16 997430 16.8150125969 2.263325143240650
16 997729 16.8138779184 2.268352492738250
16 997780 16.8128294837 2.269209947041920
16 998526 16.8066828399 2.281747732440490
16 998568 16.8063990271 2.282453601199630
16 998864 16.7903000729 2.287423530021210
16 998950 16.5430373514 2.288846231233430
16 999075 13.8417151769 2.290576445630540
16 999139 12.1738876244 2.291355574438500
16 999431 11.7881903336 2.294797726015910
16 999677 11.7881903336 2.297697620837970
16 999703 11.7859014169 2.298004054274810
16 1000199 11.7859014170 2.303849861377650
16 1000406 11.7844468168 2.306289241868720
16 1000507 8.9357667906 2.307191754314570
16 1000760 7.6769263041 2.309134016669510
16 1000877 1.2286823302 2.309277772502140
16 1001520 1.1075997018 2.309989959110400
16 1002943 1.0875807196 2.311537586474390
16 1003817 1.0805025630 2.312481945714460
16 1005808 1.0790214833 2.314630277487710
16 1006547 1.0780255081 2.315426938338190
16 1010082 1.0779299096 2.319237420568630
16 1010223 1.0780921345 2.319389431559590
16 1011058 1.0809986453 2.320292065428420
16 1012312 1.0843775273 2.321651874847650
16 1012888 1.0840825822 2.322276306415000
16 1015433 1.0847812985 2.325037074819680
16 1016396 1.0851109968 2.326082036709600
16 1020147 1.1248997923 2.330301535830520
16 1022974 1.4010342777 2.334262259733570
16 1023552 1.6887704403 2.335238369048070
16 1023782 1.9462854293 2.335686014696810
16 1029582 1.9673646039 2.347096729399430
16 1030758 2.1416932411 2.349615360650960
16 1031151 1.9442097930 2.350379435099610
16 1031175 1.3964036367 2.350412948786890
16 1031188 0.8360821323 2.350423817854610
16 1031348 0.4302532658 2.350492658377130
16 1033422 0.4334425694 2.351391618266070
16 1034970 0.4714116522 2.352121363503680
16 1035335 0.5822237439 2.352333875170200
16 1035393 0.7072803521 2.352374897430620
16 1035630 0.8523812472 2.352576911786200
16 1036120 1.1913651396 2.353160680704610
16 1036769 1.1998014328 2.353939351834490
16 1036855 1.2007556710 2.354042616822200
16 1038773 1.2109454885 2.356365210269140
16 1038797 3.0248052379 2.356437805594850
16 1039552 3.1989130515 2.358852984948730
16 1039786 3.1837889064 2.359597991552830
16 1039949 3.0830091786 2.360100522048940
16 1040130 0.8367585735 2.360251975350740
16 1042101 0.8561701016 2.361939486621000
16 1042608 0.8634200044 2.362377240563230
16 1042676 0.8718829646 2.362436528604820
16 1042749 0.8781952305 2.362500636856650
16 1042839 0.8830890211 2.362580114868550
16 1042871 0.8888381187 2.362608557688350
16 1044959 0.8893284555 2.364465475503430
16 1046507 0.8578540107 2.365793433512000
16 1050064 0.7440624407 2.368440063613570
16 1050163 0.7438444988 2.368513704218950
16 1050306 0.6926576855 2.368612754267980
16 1050365 0.6933176990 2.368653660012220
16 1050633 0.6515930973 2.368828286962300
16 1050776 0.6212761287 2.368917129448700
16 1051309 0.6180581350 2.369246554434660
16 1051744 0.6120438174 2.369512793495230
16 1052362 0.5988524513 2.369882884310130
16 1052377 0.5860895553 2.369891675653460
16 1052701 0.5805149885 2.370079762509730
16 1053095 0.5819703588 2.370309058831100
16 1053758 0.5970873864 2.370704927768280
16 1055760 3.5550288023 2.377822095430490
16 1055783 9.0409745530 2.378030037845210
16 1055873 9.9250206437 2.378923289703140
16 1055966 9.9338311439 2.379847135999520
16 1056795 33.2712904035 2.407429035744020
16 1059435 33.2599379350 2.495235271892420
16 1059518 31.5957793736 2.497857721580430
16 1059653 24.2657712093 2.501133600693690
16 1060644 24.2554256991 2.525170727561490
16 1061384 23.9138947087 2.542867009645930
16 1061425 0.8727419515 2.542902792065940
16 1062783 0.8710100026 2.544085623649470
16 1063551 0.9102012357 2.544784658198490
16 1063695 0.9561911564 2.544922349725010
16 1063847 1.0453657188 2.545081245314270
