chr position COMBINED_rate(cM/Mb) Genetic_Map(cM)
21 13574849 0.1413522428 2.003633377841952
21 13580005 0.1435215181 2.004373374789272
21 13585652 0.3201580372 2.006181307225342
21 13585778 0.5168603997 2.006246431635702
21 13588275 0.1791677381 2.006693813477742
21 13589600 0.1792009855 2.006931254783533
21 13597606 0.1449670180 2.008091860729633
21 13600688 0.1447032755 2.008537836224723
21 13601544 0.1455458181 2.008662423445023
21 13601581 0.1467038324 2.008667851486823
21 13604165 0.1468255173 2.009047248623533
21 13604687 0.1435034415 2.009122157419993
21 13605124 0.1076108110 2.009169183344403
21 13613111 0.0939760451 2.009919770016613
21 13626194 0.0938395445 2.011147472777303
21 13632830 0.0938416902 2.011770206233473
21 13639384 0.0938799252 2.012385495263233
21 13648940 0.0939148111 2.013282945198103
21 13656909 0.0941615280 2.014033318414743
21 13661508 0.0947311179 2.014468986825963
21 13663984 0.0969548599 2.014709047059073
21 13664098 0.0990648530 2.014720340452313
21 13667897 0.1036451698 2.015114088452383
21 13674598 0.2267331410 2.016633427230223
21 13675314 0.3248923680 2.016866050165713
21 13680491 5.3207627685 2.044411639018243
21 13681463 5.3510823184 2.049612891031723
21 13681598 5.3682311330 2.050337602234683
21 13681655 5.3776640886 2.050644129087733
21 13683163 0.5979104748 2.051545778083733
21 13688983 0.5805432790 2.054924539967512
21 13690648 0.5661377412 2.055867159306612
21 13692641 0.5588433961 2.056980934195042
21 13703328 0.5586463028 2.062951187233062
21 13704932 0.5587484677 2.063847419775253
21 13710296 0.8552516402 2.068434989573283
21 13710595 0.8530484261 2.068690051052693
21 13714959 6.7570793814 2.098177945473123
21 13715808 9.0527713845 2.105863748378563
21 13733164 0.9190027192 2.121813959572993
21 13737637 0.9326646658 2.125985768623123
21 13738504 0.8533462182 2.126725619794294
21 13741066 0.8454187988 2.128891582756824
21 13744391 0.8328967079 2.131660964310593
21 13747554 0.8318062976 2.134291967629903
21 13753572 0.8420999896 2.139359725367314
21 13757057 0.8486761315 2.142317361685594
21 13759097 0.8488238158 2.144048962269824
21 13762048 0.8496495823 2.146556278187194
21 13763522 0.8519463854 2.147812047159274
21 13763605 0.8520107149 2.147882764048614
21 13765257 0.8557086927 2.149296394808954
21 13766169 0.8645591488 2.150084872752664
21 13766936 0.9092089169 2.150782235991924
21 13768800 0.9112192468 2.152480748667954
21 13769631 0.9532602357 2.153272907923824
21 13771299 1.0922594387 2.155094796667574
21 13772989 1.2782707266 2.157255074195534
21 13773682 1.1729052141 2.158067897508904
21 13775809 1.5078426861 2.161275078902233
21 13776312 1.4688326111 2.162013901705623
21 13779325 1.3193428992 2.165989081860913
21 13780077 1.3089784201 2.166973433632823
21 13780201 1.3072485078 2.167135532447793
21 13780576 1.3083146253 2.167626150432284
21 13780602 1.3137544700 2.167660308048504
21 13780720 1.3165599111 2.167815662118014
21 13781203 1.3269612059 2.168456584380464
21 13781671 1.5673891247 2.169190122490824
21 13781837 3.1818201652 2.169718304638254
21 13781870 3.1810801991 2.169823280284824
21 13793448 2.0524437050 2.193586473501314
21 13793970 0.7783711577 2.193992783245633
21 13794483 0.5578649344 2.194278967956973
21 13795569 0.5562331504 2.194883037158313
21 13797246 0.5609671970 2.195823779147683
21 13797634 0.5641457205 2.196042667687233
21 13797664 0.5671194527 2.196059681270813
21 13797858 0.5658512578 2.196169456414823
21 13798314 0.5665203673 2.196427789702313
21 13798512 0.5668625574 2.196540028488683
21 13799325 0.5670268641 2.197001021329193
21 13801525 0.5700556465 2.198255143751493
21 13802090 0.5717663003 2.198578191711163
21 13803099 0.5718193816 2.199155157467203
21 13804567 0.5721123371 2.199995018378063
21 13807155 0.5719296899 2.201475172415523
21 13808518 0.5711084917 2.202253593289713
21 13808921 6.4228297600 2.204841993682993
21 13808997 8.4259719158 2.205482367548593
21 13812420 16.7144316850 2.262695867206353
21 13813849 13.4051363436 2.281851807041353
21 13813956 8.6830013888 2.282780888189953
21 13816081 0.2408088308 2.283292606955403
21 13824326 0.2412873636 2.285282021268283
21 13826925 0.4341647235 2.286410415384653
21 13827209 1.1670744998 2.286741864542603
21 13827283 2.7215670743 2.286943260506103
21 13827490 6.9882475504 2.288389827749043
21 13827562 9.0970626975 2.289044816263263
21 13828759 9.0483997484 2.299875750762103
21 13828911 3.9021456086 2.300468876894603
21 13830949 2.8514992970 2.306280232461893
21 13831480 0.8565288063 2.306735049258043
21 13831966 0.8020896563 2.307124864831003
21 13832228 0.7890725154 2.307331601830032
21 13833696 0.7945375832 2.308497983002172
21 13834363 0.8098185310 2.309038131962352
21 13835484 0.8845700244 2.310029734959702
21 13835539 0.9687950304 2.310083018686372
21 13835732 1.0470242627 2.310285094369072
21 13836460 1.0506974413 2.311050002106342
21 13837028 1.0748227957 2.311660501454302
21 13839951 1.1320275184 2.314969417890582
21 13841875 1.2811002504 2.317434254772352
21 13841993 1.4226874697 2.317602131893772
21 13842387 1.5624848644 2.318217750930352
21 13843493 1.6160845232 2.320005140413012
21 13843789 1.6648645254 2.320497940312522
21 13846415 1.6648645254 2.324869874556232
21 13846585 1.8472452375 2.325183906246602
21 13856032 1.8473356025 2.342635685683423
21 13865800 1.8472958194 2.360680071247322
21 13869031 1.8473055629 2.366648715521052
21 13869041 1.8472288010 2.366667187809062
21 13872573 1.8472451733 2.373191657761162
21 13885824 1.5104450187 2.393206564703952
21 13887992 1.4414528661 2.396331634517662
21 13893403 1.4391430865 2.404118837758713
21 13894619 1.4404253104 2.405870394936152
21 13897108 1.4693416857 2.409527586391862
21 13897762 1.5359436714 2.410532093552963
21 13899164 1.6896264848 2.412900949884653
21 13900137 1.6893939528 2.414544730200722
21 13901900 1.6894532643 2.417523236305683
21 13902170 2.2511746708 2.418131053466802
21 13903660 2.5267880513 2.421895967663232
21 13906486 3.1742369757 2.430866361356562
21 13906949 3.2049004414 2.432350230260933
21 13916320 2.5123606976 2.455893562358143
21 13916952 2.3091986326 2.457352975893943
21 13917037 2.0012046747 2.457523078291293
21 13917704 0.6356047630 2.457947026668212
21 13920507 0.5009653095 2.459351232430742
21 13922145 0.4968526943 2.460165077144012
21 13930012 0.4588361910 2.463774741458602
21 13937085 0.4586152841 2.467018527363043
21 13937396 0.4582777573 2.467161051745562
21 13941654 0.4590124093 2.469115526584362
21 13944540 0.4603048231 2.470443966303832
21 13947488 0.4613750303 2.471804099893152
21 13950515 1.0138285495 2.474872958912492
21 13956012 1.1501876231 2.481195540276672
21 13958155 1.1508091994 2.483661724390982
21 13959104 1.2261306330 2.484825322361702
21 13959157 1.3013686402 2.484894294899632
21 13959704 1.3015182344 2.485606225373842
21 13959712 1.3020648575 2.485616641892701
21 13960707 1.3030927165 2.486913219145622
21 13961259 1.3030961975 2.487632528246642
21 13961379 1.3031945074 2.487788911587532
21 13963940 1.3030085811 2.491125916563732
21 13964098 1.2981990977 2.491331032021161
21 13964132 1.2936710494 2.491375016836842
21 13964466 1.2915401397 2.491806391243502
21 13967777 1.3028809179 2.496120229962672
21 13968562 2.6619696229 2.498209876116642
21 13968910 5.0338312642 2.499961649396582
21 13969206 5.8528625122 2.501694096700202
21 13974672 5.8578465925 2.533713086174802
21 13980560 1.0164135023 2.539697728876342
21 13986583 0.2040961341 2.540926999892032
21 13996028 0.2042193945 2.542855852073082
21 13998542 0.2073761765 2.543377195780802
21 14000686 0.2093198006 2.543825977433292
21 14000757 0.2113254921 2.543840981543231
21 14001720 0.2816027769 2.544112165017381
21 14003186 0.7654969935 2.545234383609851
21 14006460 0.9864065839 2.548463878765541
21 14008197 1.1330779961 2.550432035244771
21 14008456 1.3633812753 2.550785150995071
21 14009146 2.4455675606 2.552472592611881
21 14009552 2.4225893697 2.553456163895981
21 14009586 2.4075380941 2.553538020191181
21 14011098 2.4115398687 2.557184268472651
21 14012214 2.4226899546 2.559887990461981
21 14013702 2.4660071966 2.563557409170531
21 14014161 2.4786636891 2.564695115803821
21 14017400 2.0232738501 2.571248499804301
21 14018524 0.6081694413 2.571932082256321
21 14021644 0.2354332543 2.572666634009731
21 14022866 0.2200784289 2.572935569849851
21 14028297 0.2015878830 2.574030393642421
21 14030557 0.1992830075 2.574480773239372
21 14034348 0.1993541167 2.575236524695781
21 14035713 0.1993880487 2.575508689382262
21 14037079 0.1996343989 2.575781389971161
21 14038059 0.2002233857 2.575977608889141
21 14038738 0.2026445191 2.576115204517611
21 14039175 0.2073986518 2.576205837728452
21 14040078 0.2268568605 2.576410689473482
21 14040510 0.2269268748 2.576508721883392
21 14040570 0.2229793542 2.576522100644642
21 14044006 0.1354513099 2.576987511345452
21 14045474 0.0974626823 2.577130586563072
21 14048411 0.0755634444 2.577352516399272
21 14051307 0.0516781334 2.577502176273602
21 14052047 0.0410861706 2.577532580039842
21 14052543 0.0408432510 2.577552838292342
21 14064154 0.0938750067 2.578642820995132
21 14064420 0.1494702089 2.578682580070702
21 14070026 0.3141328610 2.580443608889472
21 14071614 0.4084401888 2.581092211909282
21 14073147 0.4058172806 2.581714329800442
21 14074130 0.4028776382 2.582110358518792
21 14074891 0.3986903480 2.582413761873622
21 14075661 0.3985223710 2.582720624099291
21 14076239 2.7216213383 2.584293721232831
21 14076278 20.9591259318 2.585111127144171
21 14076419 22.5777235928 2.588294586170751
21 14076683 22.5777235927 2.594255105199221
21 14076962 22.5777235927 2.600554290081581
21 14080030 22.5777235927 2.669822746063991
21 14080324 21.3570696154 2.676101724530911
21 14080654 20.7935849107 2.682963607551441
21 14082282 0.1390890482 2.683190044521911
21 14084307 0.1390944194 2.683471710721201
21 14086358 0.1387923286 2.683756373787161
21 14086964 0.1386360607 2.683840387239941
21 14087115 0.1384207654 2.683861288775521
21 14090183 0.1384565251 2.684286073394521
21 14091635 0.1385170575 2.684487200162011
21 14097207 0.4452225873 2.686967980418451
21 14099727 0.8592830992 2.689133373828431
21 14100162 1.0348475209 2.689583532500021
21 14100619 1.0163753550 2.690048016037261
21 14100642 0.9905804174 2.690070799386861
21 14101625 0.7799796094 2.690837519342901
21 14101832 0.6048782387 2.690962729138311
21 14101854 0.4417704568 2.690972448088361
21 14102366 0.4187322149 2.691186838982392
21 14102670 0.4035634570 2.691309522273322
21 14102828 0.3965932540 2.691372184007452
21 14103023 0.3970455934 2.691449607898172
21 14103194 0.3968518032 2.691517469556512
21 14104569 0.4547369751 2.692142732897282
21 14107216 0.1988749575 2.692669154909782
21 14109044 0.1908196700 2.693017973266542
21 14110284 0.1903938931 2.693254061693982
21 14110397 0.1900007232 2.693275531775702
21 14111690 0.1899864376 2.693521184239522
21 14115660 1.6898681759 2.700229960897842
21 14117445 1.1329499826 2.702252276616792
21 14117522 0.7354778170 2.702308908408702
21 14118706 0.2504565004 2.702605448905183
21 14118929 0.1460729360 2.702638023169903
21 14118973 0.0963645600 2.702642263210543
21 14119239 0.0953876991 2.702667636338503
21 14119452 0.1008418161 2.702689115645333
21 14119497 0.1116111382 2.702694138146553
21 14119550 0.1233309859 2.702700674688803
21 14119862 0.1380702814 2.702743752616603
21 14121040 0.1095822627 2.702872840522063
21 14121229 0.0934422540 2.702890501108063
21 14122133 0.0921029572 2.702973762181373
21 14122300 0.0916658354 2.702989070375883
21 14122331 0.0921139723 2.702991925909022
21 14122460 0.0921139719 2.703003808611403
21 14122634 0.0903835558 2.703019535350113
21 14122679 0.0903835558 2.703023602610123
21 14125076 0.0920648759 2.703244282117663
21 14125585 0.6177513150 2.703558717536993
21 14127289 0.5967706836 2.704575614781853
21 14127358 0.5801749359 2.704615646852432
21 14127475 0.1593878725 2.704634295233513
21 14127829 0.1283414442 2.704679728104763
21 14128050 0.1143460390 2.704704998579383
21 14128081 0.1063633506 2.704708295843253
21 14128105 0.0982449650 2.704710653722413
21 14128233 0.0922767542 2.704722465146952
21 14128251 0.0853876356 2.704724002124392
21 14128280 0.0792173503 2.704726299427552
21 14128964 0.0782493552 2.704779821986502
21 14129201 0.0774435008 2.704798176096192
21 14130371 0.0774035925 2.704888738299422
21 14131685 0.0774035925 2.704990446619962
21 14134725 0.0774035925 2.705225753541162
21 14135278 0.0774230227 2.705268568472722
21 14135648 0.0775111004 2.705297247579862
21 14138544 0.7440967811 2.707452151857932
21 14138714 0.9468442987 2.707613115388712
21 14140677 0.9210970281 2.709421228854872
21 14141692 0.8863766340 2.710320901138382
21 14143522 0.8663008437 2.711906231682352
21 14144009 0.8481231468 2.712319267654842
21 14144627 0.7493840898 2.712782387022342
21 14145782 0.7087950978 2.713601045360302
21 14146031 0.6301120660 2.713757943264732
21 14147944 0.4430029577 2.714605407922812
21 14149317 0.3399031358 2.715072094928262
21 14151450 0.3287840269 2.715773391257642
21 14153769 1.2367117155 2.718641325725892
21 14155296 2.2105878236 2.722016893332523
21 14159522 1.8220128509 2.729716719640432
21 14159914 1.6727515801 2.730372438259832
21 14162316 0.3562975005 2.731228264856032
21 14164227 0.1197728237 2.731457150722123
21 14165623 0.1198289764 2.731624431973173
21 14172919 0.1206133403 2.732504426904003
21 14173029 0.1211119956 2.732517749223523
21 14173679 0.1215196380 2.732596736988223
21 14176349 0.1217985224 2.732921939043033
21 14176418 0.1218993904 2.732930350100973
21 14176477 0.1222013054 2.732937559977993
21 14176693 0.1223597603 2.732963989686213
21 14177206 0.1228069081 2.733026989630073
21 14177861 0.1236470555 2.733107978451423
21 14178114 0.1249625778 2.733139593983602
21 14180672 0.1327922299 2.733479276507692
21 14180769 0.1412267578 2.733492975503202
21 14180791 0.1489150450 2.733496251634192
21 14181208 0.1589942168 2.733562552222592
21 14181709 0.1732301116 2.733649340508502
21 14182029 0.1778936230 2.733706266467862
21 14186143 0.4120203510 2.735401318191882
21 14186463 0.4201703707 2.735535772710502
21 14186901 0.2157562295 2.735630273939022
21 14187133 0.2188497899 2.735681047090281
21 14187839 0.2250793876 2.735839953137932
21 14189114 0.2479753608 2.736156121722952
21 14189302 0.2814091141 2.736209026636402
21 14189460 0.3249476346 2.736260368362662
21 14190334 0.5592562189 2.736749158297981
21 14190837 0.3646015533 2.736932552879292
21 14191461 0.2849325454 2.737110350787622
21 14194665 0.3011792086 2.738075328971981
21 14198534 1.3746704945 2.743393929115202
21 14204215 1.4642422709 2.751712289456182
21 14205556 1.5277873656 2.753761052313452
21 14208013 1.5207641866 2.757497569919932
21 14208433 1.5081138723 2.758130977746292
21 14208506 1.4964298121 2.758240217122572
21 14209486 1.4965412875 2.759706827584322
21 14211308 3.2259110258 2.765584437473333
21 14211620 6.8078974244 2.767708501469743
21 14211967 16.8233639806 2.773546208771013
21 14214554 16.8233639806 2.817068251388833
21 14215892 16.8233639806 2.839577912394873
21 14216846 16.7792903523 2.855585355390963
21 14216958 15.6704623979 2.857340447179523
21 14217224 11.0683778288 2.860284635681983
21 14217613 11.0659868083 2.864589304550413
21 14219368 1.0382966004 2.866411515084113
21 14220716 1.0423553256 2.867816610063023
21 14221642 1.0424913270 2.868781957031823
21 14222050 1.0432013357 2.869207583176783
21 14222144 1.0433512519 2.869305658194463
21 14222174 1.0469094027 2.869337065476543
21 14222790 1.0469759819 2.869982002681393
21 14222874 1.0438307029 2.870069684460433
21 14223405 1.0446100116 2.870624372376593
21 14223824 1.0444910585 2.871062014130113
21 14224451 1.0430346915 2.871715996881683
21 14225214 1.0442546876 2.872512763208313
21 14225573 1.0509039418 2.872890037723423
21 14227444 1.2504074526 2.875229550067243
21 14227527 1.7811544741 2.875377385888593
21 14227642 0.6185128050 2.875448514861163
21 14227733 0.4188694980 2.875486631985483
21 14227889 0.2446380353 2.875524795518993
21 14228274 0.3815148307 2.875671678728813
21 14228884 0.1280470819 2.875749787448763
21 14231268 0.1156651857 2.876025533251473
21 14231469 0.0986882857 2.876045369596904
21 14231678 0.0905364962 2.876064291724604
21 14231749 0.0839460310 2.876070251892804
21 14232291 0.0830283257 2.876115253245334
21 14232580 0.0830629880 2.876139258448863
21 14232844 0.0829693788 2.876161162364864
21 14232991 0.0903667517 2.876174446277363
21 14233066 0.8415791616 2.876237564714483
21 14233453 1.9580483353 2.876995329420243
21 14233807 0.0714342336 2.877020617138943
21 14234033 0.0391086556 2.877029455695103
21 14234305 0.1492830980 2.877070060697763
21 14234436 0.4251812934 2.877125759447203
21 14236237 0.1267237685 2.877353988954264
21 14236532 0.0670570888 2.877373770795463
21 14236658 0.0303525301 2.877377595214253
21 14236734 0.0303525301 2.877379902006543
21 14236965 0.0198041853 2.877384476773343
21 14237492 0.0196884163 2.877394852568733
21 14238110 0.0196752617 2.877407011880473
21 14239217 0.0196752617 2.877428792395174
21 14239323 0.0197229090 2.877430883023524
21 14239478 0.0197397647 2.877433942687054
21 14239999 0.0234685208 2.877446169786394
21 14240443 0.1654156008 2.877519614313144
21 14240878 0.5039877540 2.877738848986134
21 14240919 0.6325876166 2.877764785078414
21 14241239 0.7072668345 2.877991110465454
21 14242899 0.6150043278 2.879012017649604
21 14243055 0.4960547849 2.879089402196044
21 14243179 0.2263834579 2.879117473744824
21 14243534 0.1851984660 2.879183219200254
21 14244308 0.3485283982 2.879452980180464
21 14244408 0.7922998717 2.879532210167634
21 14244429 1.3413802281 2.879560379152424
21 14244451 1.9918361373 2.879604199547444
21 14245123 2.7556961684 2.881456027372614
21 14245252 2.7685255126 2.881813167163744
21 14245485 2.0297362845 2.882286095718034
21 14245760 1.9784415322 2.882830167139394
21 14245979 1.2995434431 2.883114767153434
21 14246811 0.4533909729 2.883491988442884
21 14246858 0.0047663336 2.883492212460564
21 14247145 0.0047663336 2.883493580398304
21 14248070 0.0047663336 2.883497989256884
21 14248118 0.0047663337 2.883498218040904
21 14248374 0.0047665139 2.883499438268454
21 14248477 0.0047665140 2.883499929219394
21 14248839 0.0047665139 2.883501654697424
21 14251120 0.0047665139 2.883512527115624
21 14251800 0.0047681195 2.883515769436884
21 14251896 0.0047670086 2.883516227069714
21 14252121 0.0047670086 2.883517299646644
21 14252326 0.0047670086 2.883518276883414
21 14252654 0.0047671923 2.883519840522483
