chr position COMBINED_rate(cM/Mb) Genetic_Map(cM)
22 16438107 2.3686044642 2.707714809065920
22 16457636 0.1023659615 2.709713913927850
22 16472237 0.1390503110 2.711744187518609
22 16472379 0.1657732943 2.711767727326400
22 16476562 0.1798731562 2.712520136738730
22 16485919 0.2137326003 2.714520032679919
22 16487576 0.2231185904 2.714889740184210
22 16490010 0.2245622352 2.715436324664690
22 16492336 0.2243019332 2.715958050961309
22 16502716 0.2248701343 2.718292202955340
22 16508400 0.2245855851 2.719568747421050
22 16509530 0.2242931970 2.719822198733659
22 16509636 0.2240260167 2.719845945491430
22 16549820 0.2246539392 2.728873439384250
22 16549902 0.2786655262 2.728896289957400
22 16551808 0.6070030743 2.730053237817020
22 16568935 0.8443605285 2.744514600588640
22 16569017 1.0712608751 2.744602443980400
22 16569198 1.2558781707 2.744829757929290
22 16573137 1.2552257061 2.749774091985620
22 16573830 1.5047962923 2.750816915816180
22 16575132 1.7501573230 2.753095620650730
22 16576248 1.9236703048 2.755242436710890
22 16576707 2.1824341234 2.756244173973529
22 16582469 2.8259244942 2.772527150909110
22 16584189 3.5216768573 2.778584435103660
22 16585842 8.7820126371 2.793101101992790
22 16586614 9.0356564462 2.800076628769260
22 16587858 8.9638318801 2.811227635628100
22 16589219 8.8367412262 2.823254440436960
22 16590153 5.1555179762 2.828069694226730
22 16591593 3.4039677429 2.832971407776510
22 16592176 2.2180989431 2.834264559460330
22 16594463 2.2165153306 2.839333730021420
22 16599488 2.3150514862 2.850966863739570
22 16603719 0.7596942153 2.854181129964500
22 16603872 0.5035869597 2.854258178769340
22 16606766 0.5226090365 2.855770609320970
22 16606815 0.5434079102 2.855797236308570
22 16608749 9.8245307064 2.874797878694750
22 16609584 9.8245307064 2.883001361834590
22 16613859 0.6398794642 2.885736846544050
22 16615817 0.6413819925 2.886992672485360
22 16615974 0.6414900352 2.887093386420890
22 16616526 0.6450497566 2.887449453886530
22 16618217 0.6588489394 2.888563567443060
22 16619607 0.6076896623 2.889408256073650
22 16620021 0.4651352904 2.889600822083880
22 16621097 0.3998927372 2.890031106669110
22 16621714 0.3507484075 2.890247518436530
22 16622188 0.3095472552 2.890394243835499
22 16622827 0.2975758724 2.890584394817960
22 16624776 0.2957014838 2.891160717009890
22 16625404 0.2907673477 2.891343318904239
22 16626376 0.2901423325 2.891625337251430
22 16626440 0.2201090570 2.891639424231080
22 16627729 0.2191700439 2.891921934417670
22 16628260 0.1360304804 2.891994166602760
22 16631390 0.1012518219 2.892311084805310
22 16631452 0.0675620166 2.892315273650340
22 16635343 0.0675620166 2.892578157456930
22 16640996 0.0671753236 2.892957899561240
22 16642588 0.0671682378 2.893064831395820
22 16649519 0.0672330624 2.893530823751310
22 16655768 0.0672413535 2.893951014969330
22 16658337 0.0672413535 2.894123758006470
22 16659133 0.0672494454 2.894177288565010
22 16668143 0.0708338168 2.894815501254380
22 16668410 0.0756381681 2.894835696645260
22 16671721 0.2238920369 2.895577003179440
22 16674094 1.1729311501 2.898360368798630
22 16674102 1.9419766862 2.898375904612120
22 16674493 2.0356151615 2.899171830140260
22 16680396 2.4588960340 2.913686693428960
22 16683482 1.9654828634 2.919752173545420
22 16683588 1.5021667294 2.919911403218740
22 16683883 1.2594389362 2.920282937704920
22 16688632 1.1262541332 2.925631518583490
22 16690487 1.1172629293 2.927704041317340
22 16693023 1.1144176850 2.930530204566500
22 16694398 1.1079992276 2.932053703504450
22 16696185 1.1046473202 2.934027708265650
22 16696580 1.1068277264 2.934464905217580
22 16696904 1.1065699156 2.934823433870230
22 16697016 1.1044914931 2.934947136917460
22 16697125 1.1074785168 2.935067852075790
22 16697323 1.3079756955 2.935326831263500
22 16697340 1.6177511847 2.935354333033640
22 16697442 2.3737770602 2.935596458293780
22 16697696 3.6889672480 2.936533455974780
22 16699620 5.2201510904 2.946577026672710
22 16702213 5.2201107962 2.960112773967249
22 16706386 5.2201436305 2.981896433337329
22 16706687 5.2199044454 2.983467624575390
22 16706799 5.1980442479 2.984049805531150
22 16706829 5.1769477090 2.984205113962420
22 16707168 5.1621749571 2.985955091272880
22 16708242 5.1617052225 2.991498762681850
22 16708304 5.1615343663 2.991818777812560
22 16708828 5.1615343663 2.994523421820499
22 16709221 5.1598049838 2.996551225179130
22 16709840 5.1556209654 2.999742554556710
22 16711253 4.9730971103 3.006769540773570
22 16714378 1.0984869086 3.010202312362940
22 16714789 0.6337675411 3.010462790822330
22 16714977 0.8690569741 3.010626173533460
22 16715410 0.2340864258 3.010727532955840
22 16718108 0.2338255273 3.011358394228490
22 16719707 0.2339092819 3.011732415170250
22 16721712 0.2153913760 3.012164274879130
22 16722213 0.2056580809 3.012267309577660
22 16725140 0.2066776757 3.012872255134430
22 16725606 0.2082220685 3.012969286618360
22 16729428 0.2082716038 3.013765300688080
22 16730185 0.2094002924 3.013923816709430
22 16730451 0.2108525064 3.013979903476130
22 16730550 0.2108822547 3.014000780819350
22 16731083 0.2123741496 3.014113976241090
22 16731223 0.2150427919 3.014144082231960
22 16731663 0.2174862936 3.014239776201140
22 16732102 0.2199967542 3.014336354776230
22 16732408 0.2215013567 3.014404134191380
22 16733362 0.2253481797 3.014619116354820
22 16733779 0.2256504470 3.014713212591220
22 16734842 0.2271672996 3.014954691430690
22 16736004 0.2290518060 3.015220849629260
22 16736311 0.2350237609 3.015293001923860
22 16738360 0.2444400393 3.015793859564390
22 16738466 0.2532776837 3.015820706998860
22 16738735 0.2626807932 3.015891368132229
22 16739111 0.2785798809 3.015996114167450
22 16740605 0.3350679391 3.016496705668460
22 16740922 0.4040523691 3.016624790269470
22 16744284 0.4101061805 3.018003567248310
22 16744303 0.4179365173 3.018011508042139
22 16744429 0.4311676988 3.018065835172190
22 16744517 0.4559993592 3.018105963115800
22 16744825 1.0620070169 3.018433061277000
22 16745013 2.0132495522 3.018811552192820
22 16745060 4.2082333251 3.019009339159100
22 16746513 4.2053897944 3.025119770530360
22 16746571 4.2017249043 3.025363470574810
22 16746710 4.2131469034 3.025949097994379
22 16747906 4.2133874370 3.030988309369030
22 16749078 4.3875901039 3.036130564970810
22 16750243 4.8711815666 3.041805491495890
22 16750622 5.2695220606 3.043802640356860
22 16750713 5.7715046311 3.044327847278290
22 16750829 5.9878890909 3.045022442412840
22 16753607 0.8625948733 3.047418730970860
22 16757380 1.0879188409 3.051523448757580
22 16757445 1.3560625482 3.051611592823209
22 16758016 1.6641888977 3.052561844683800
22 16760569 0.8143190396 3.054640801191900
22 16762574 0.8143954803 3.056273664129900
22 16763710 0.7532206345 3.057129322770689
22 16763844 0.6797234459 3.057220405712440
22 16764419 0.6668480948 3.057603843366949
22 16764450 0.6523977416 3.057624067696940
22 16765439 0.6524627362 3.058269353343040
22 16773509 0.6594036514 3.063590740809840
22 16774406 0.6648034073 3.064187069466179
22 16774637 0.6722812937 3.064342366445030
22 16774862 0.6834666233 3.064496146435270
22 16775341 0.7405539471 3.064850871775930
22 16776308 0.8233973184 3.065647096982820
22 16776405 0.8235121177 3.065726977658240
22 16777311 0.8510640544 3.066498041691530
22 16777423 0.8510877894 3.066593363523940
22 16777907 0.8510877894 3.067005290014010
22 16777918 1.0064118782 3.067016360544670
22 16779064 0.9258994082 3.068077441266470
22 16779646 0.9258994082 3.068616314722040
22 16780136 0.6545907568 3.068937064192870
22 16781809 0.6258001974 3.069984027923120
22 16782964 0.6239232872 3.070704659319840
22 16783675 0.6241980449 3.071148464129760
22 16784014 0.6248914053 3.071360302316160
22 16784234 0.6240325774 3.071497589483190
22 16784304 0.6236646814 3.071541246010890
22 16785471 0.6225747503 3.072267790744490
22 16785735 0.6208722040 3.072431701006350
22 16786059 0.6195122338 3.072632422970100
22 16786116 0.6192165695 3.072667718314560
22 16786569 0.6276905848 3.072952062149480
22 16787126 1.0380542907 3.073530258389400
22 16787262 1.5187328089 3.073736806051410
22 16788186 0.6310570660 3.074319902780390
22 16789375 0.6326199178 3.075072087862660
22 16790824 0.6350736510 3.075992309582950
22 16790952 0.6377272916 3.076073938676280
22 16791356 0.6434284390 3.076333883765640
22 16792288 0.6663673154 3.076954938103590
22 16792578 1.3170397450 3.077336879629640
22 16792838 40.7131028654 3.087922286374640
22 16793545 41.4372443086 3.117218418100820
22 16794504 7.5000835630 3.124410998237740
22 16797872 0.3708294087 3.125659951686240
22 16799455 0.3675647861 3.126241806742640
22 16799932 0.3674488120 3.126417079825960
22 16800220 0.3674059147 3.126522892729390
22 16800502 0.3675429032 3.126626539828099
22 16801041 0.3676145912 3.126824684092750
22 16801659 0.3681691576 3.127052212632150
22 16802212 0.3685955037 3.127256045945700
22 16802930 0.3694411560 3.127521304695710
22 16803175 0.3705497366 3.127612089381170
22 16803473 0.3712900225 3.127722733807880
22 16803650 0.3707798206 3.127788361836120
22 16804159 0.3696554655 3.127976516468060
22 16805059 0.3696317797 3.128309185069789
22 16805257 0.3699083241 3.128382426917960
22 16805439 0.3701119117 3.128449787285890
22 16805822 0.3701941474 3.128591571644350
22 16807310 0.3706073145 3.129143035328320
22 16807330 0.3709958735 3.129150455245790
22 16807487 0.3711395341 3.129208724152640
22 16808098 0.3714235522 3.129435663943030
22 16808228 0.3725908426 3.129484100752570
22 16809120 0.3781021843 3.129821367900970
22 16809784 0.3829193849 3.130075626372540
22 16810653 0.3854361537 3.130410570390110
22 16812253 0.3845901897 3.131025914693630
22 16813361 1.6210530541 3.132822041477570
22 16814107 0.2340173412 3.132996618414100
22 16814813 0.2360887876 3.133163297098150
22 16814874 0.2459526238 3.133178300208200
22 16815345 0.3295271465 3.133333507494199
22 16815536 0.4882805455 3.133426769078389
22 16815810 0.3406906722 3.133520118322580
22 16815830 0.2187538605 3.133524493399790
22 16818143 0.1946720330 3.133974769812120
22 16819430 0.1869224331 3.134215338983520
22 16820327 0.1805170448 3.134377262772710
22 16820953 0.1733806744 3.134485799074880
22 16822493 0.1706075744 3.134748534739459
22 16822579 0.1675146523 3.134762940999560
22 16822706 0.1660138894 3.134784024763519
22 16823242 0.1668526374 3.134873457777170
22 16823356 0.1692349007 3.134892750555850
22 16823997 3.2340373982 3.136965768528100
22 16824887 1.8292299888 3.138593783218130
22 16825214 0.8686987291 3.138877847702540
22 16825294 0.2992342198 3.138901786440120
22 16826852 0.3014915474 3.139371510270970
22 16827351 0.3045542030 3.139523482818270
22 16828406 0.3285423931 3.139870095042990
22 16828472 0.3563666715 3.139893615243309
22 16828627 0.4188584785 3.139958538307470
22 16828665 0.4946264071 3.139977334110940
22 16828991 0.4958549424 3.140138982822160
22 16829598 0.7254415004 3.140579325812900
22 16829851 1.0937341714 3.140856040558260
22 16830137 1.6979447795 3.141341652765200
22 16831706 8.3971909118 3.154516845305820
22 16832398 1.0043774779 3.155211874520520
22 16832908 1.0042407179 3.155724037286650
22 16832982 1.0048586500 3.155798396826750
22 16833261 1.0034777092 3.156078367107620
22 16834087 1.0027864241 3.156906668693930
22 16834212 1.0027864241 3.157032016996939
22 16834568 0.9993992605 3.157387803133680
22 16834613 0.9946996393 3.157432564617450
22 16834731 0.9885346699 3.157549211708500
22 16835423 0.9886148094 3.158233333156609
22 16835665 0.9876095948 3.158472334678549
22 16836172 1.0039690023 3.158981346962709
22 16836210 1.0343054358 3.159020650569270
22 16836343 1.5962775107 3.159232955478190
22 16836456 2.2691840647 3.159489373277500
22 16837260 1.0859566382 3.160362482414610
22 16837443 1.4315924984 3.160624463841819
22 16837477 1.7787812121 3.160684942403030
22 16837792 1.7749929756 3.161244065190340
22 16838266 0.9171802289 3.161678808618840
22 16839471 0.8502203897 3.162703324188429
22 16840878 0.8585022533 3.163911236858820
22 16842353 1.0730408888 3.165493972169800
22 16842963 1.0790777999 3.166152209627739
22 16843493 1.0758247029 3.166722396720280
22 16843614 0.9804776621 3.166841034517390
22 16844258 0.9764895871 3.167469893811480
22 16845291 1.0328363019 3.168536813711340
22 16845542 1.0332386331 3.168796156608250
22 16845660 1.0332819843 3.168918083882400
22 16845778 1.0272411098 3.169039298333360
22 16846024 0.9291310440 3.169267864570180
22 16846267 0.8036845798 3.169463159923070
22 16846291 0.6694857042 3.169479227579969
22 16846705 0.5949176279 3.169725523477920
22 16846822 0.5217070807 3.169786563206360
22 16847737 0.5156053779 3.170258342127140
22 16848465 0.5088235658 3.170628765683040
22 16848711 0.5020165960 3.170752261765660
22 16849519 0.4855136602 3.171144556803100
22 16850130 0.4672979958 3.171430075878540
22 16850766 0.4576835375 3.171721162608390
22 16851774 0.4246908993 3.172149251034880
22 16852025 0.4246496651 3.172255838100820
22 16853162 0.4217241026 3.172735338405479
22 16857244 0.4371079570 3.174519613085950
22 16857396 0.4370608950 3.174586046341989
22 16857556 0.4332095446 3.174655359869130
22 16858113 0.4253068111 3.174892255762910
22 16858150 0.4179167662 3.174907718683260
22 16858239 0.4132005971 3.174944493536400
22 16859187 0.4132005971 3.175336207702450
22 16859529 0.4126090448 3.175477319995780
22 16859749 0.4124904120 3.175568067886420
22 16859908 0.4118647527 3.175633554382100
22 16860016 0.4116720594 3.175678014964520
22 16861014 0.4116204931 3.176088812216640
22 16861350 0.4123631431 3.176227366232720
22 16861590 0.4146279978 3.176326876952190
22 16862147 0.4275259930 3.176565008930289
22 16864232 0.4818274151 3.177569619090770
22 16865494 7.9532449111 3.187606614168580
22 16865654 11.4550811126 3.189439427146600
22 16866458 10.9301713762 3.198227284933060
22 16866570 10.5413454933 3.199407915628310
22 16871207 10.8367219756 3.249657795429170
22 16873057 11.0284448361 3.270060418375950
22 16890446 4.9251396634 3.355703671982820
22 16891245 3.9315924607 3.358845014358919
22 16906755 3.5903110351 3.414530738513320
22 16909022 0.8712359255 3.416505830356430
22 16912130 0.8897737580 3.419271247196290
22 16912349 0.9130569761 3.419471206674060
22 16912561 0.9389400796 3.419670261970930
22 16912986 0.9571089637 3.420077033280500
22 16914099 1.5194875604 3.421768222935230
22 16914544 2.6195020194 3.422933901333860
22 16914720 3.0521268522 3.423471075659850
22 16914834 3.0740560186 3.423821518045969
22 16915084 3.8303966949 3.424779117219690
22 16915569 3.8970940232 3.426669207820950
22 16915575 3.8981686467 3.426692596832830
22 16915722 3.8982616024 3.427265641288380
22 16915723 3.9423465403 3.427269583634920
22 16916076 3.2005256547 3.428399369191029
22 16916985 2.6477603745 3.430806183371450
22 16917618 2.6231375458 3.432466629437940
22 16917910 2.6117264156 3.433229253551300
22 16917922 2.6061298908 3.433260527109990
22 16918321 2.5532515874 3.434279274493370
22 16918698 1.1869835268 3.434726767282970
22 16920944 1.0997891950 3.437196893814940
22 16921432 1.0998500275 3.437733620628360
22 16921569 1.1077182834 3.437885378033190
22 16923046 1.1153405737 3.439532736060540
22 16924021 1.1180585153 3.440622843112960
22 16924283 1.1161234368 3.440915267453400
22 16924440 1.1143954558 3.441090227539960
22 16924808 1.1179381081 3.441501628763740
22 16925175 1.1204334671 3.441912827846170
22 16926459 1.1428755277 3.443380280023730
22 16926676 1.1558739630 3.443631104673700
22 16927226 1.0909680248 3.444231137087340
22 16927969 1.0000215261 3.444974153081240
22 16929007 0.9864190707 3.445998056076620
22 16929067 0.9731867645 3.446056447282490
22 16929238 0.9633148713 3.446221174125480
22 16929483 0.9544902030 3.446455024225210
22 16929900 0.9458080989 3.446849426202460
22 16931009 0.9452851365 3.447897747418830
22 16931278 14.0016782510 3.451664198868350
22 16931326 60.1214482669 3.454550028385160
22 16931792 60.1214482668 3.482566623277490
22 16931916 60.1214482668 3.490021682862570
22 16932664 50.9738888190 3.528150151699180
22 16932705 2.3354293600 3.528245904302940
22 16933213 2.2169149001 3.529372097072190
22 16933272 2.2164878153 3.529502869853290
22 16933495 2.2149327945 3.529996799866460
22 16933750 2.1963097605 3.530556858855390
22 16934002 2.1944985883 3.531109872499639
22 16934600 2.1944985883 3.532422182655450
22 16934682 1.7518000839 3.532565830262330
22 16935066 1.2604311318 3.533049835816940
22 16935329 0.5761527691 3.533201363995210
22 16936852 0.1211220446 3.533385832869140
22 16941099 0.1205328877 3.533897736043200
22 16945511 0.1237178045 3.534443578996650
22 16945527 0.1254088581 3.534445585538380
22 16946147 0.2151746784 3.534578993838990
22 16946774 1.5739582374 3.535565865653840
22 16947190 2.2635476164 3.536507501462260
22 16947233 2.8662582928 3.536630750568849
22 16947925 3.5494070873 3.539086940273260
22 16948092 3.5475814566 3.539679386376509
22 16948494 3.1503804342 3.540945839311060
22 16948544 2.3651985646 3.541064099239290
22 16949003 1.5060289228 3.541755366514860
22 16949150 0.4941145337 3.541828001351309
22 16950041 0.4828132795 3.542258187983350
22 16951592 0.4828964577 3.543007160389239
22 16952320 0.4830828649 3.543358844714890
22 16952331 0.4837687164 3.543364166170770
22 16952998 0.4841314704 3.543687081861530
22 16953194 0.4841870472 3.543781982522780
22 16953363 0.4849701635 3.543863942480410
22 16953631 0.4862867289 3.543994267323760
22 16954034 0.4858026942 3.544190045809520
22 16954144 0.4869654797 3.544243612012290
22 16955737 0.4863727899 3.545018403866599
22 16955872 0.4804101578 3.545083259237900
22 16955956 0.4720199848 3.545122908916620
22 16956420 0.4492222984 3.545331348063080
22 16956593 0.4265249344 3.545405136876730
22 16956610 0.4027340612 3.545411983355770
22 16956727 0.4013501092 3.545458941318550
22 16956791 0.3739596764 3.545482874737840
22 16957847 0.3575608841 3.545860459031450
22 16958092 0.3571454705 3.545947959671730
22 16960063 0.5511111066 3.547034199662830
22 16960413 0.6519637295 3.547262386968160
22 16960559 1.1752553978 3.547433974256240
22 16960634 1.6350574197 3.547556603562720
22 16960635 1.7529915803 3.547558356554300
22 16961264 1.7973146494 3.548688867468780
22 16961316 1.8222507860 3.548783624509650
22 16961333 1.8497650988 3.548815070516329
22 16961849 1.8286723204 3.549758665433659
22 16962097 1.2314270764 3.550064059348600
22 16962241 0.9133234103 3.550195577919690
22 16962289 0.8065498608 3.550234292313009
22 16962348 0.6392704386 3.550272009268890
22 16962373 0.4768802936 3.550283931276230
22 16962491 0.3192623857 3.550321604237740
22 16964612 0.3154527456 3.550990679511160
22 16964820 0.3151129377 3.551056223002200
22 16965267 0.3135942628 3.551196399637670
22 16965935 0.3100047797 3.551403482830510
22 16966024 0.3067626101 3.551430784702810
22 16966101 0.3015730425 3.551454005827080
22 16967253 0.3011847031 3.551800970605050
22 16967514 0.3011891512 3.551879580973510
22 16968225 0.3016908822 3.552094083190750
22 16969625 0.3747434525 3.552618724024250
22 16969648 0.3747255435 3.552627342711750
22 16970295 0.3888759011 3.552878945419760
22 16970820 0.3804700471 3.553078692194489
22 16970964 0.3749846614 3.553132689985730
22 16971076 0.3751702996 3.553174709059290
22 16972035 0.3261778349 3.553487513602960
22 16972076 0.2794974173 3.553498972997070
22 16973596 0.2790912992 3.553923191771860
22 16973805 0.2743926409 3.553980539833810
22 16974055 0.2705254185 3.554048171188430
22 16974501 0.2700822033 3.554168627851100
22 16981295 0.3265063322 3.556386911872070
22 16984218 0.2646211007 3.557160399349420
22 16984285 0.2060888466 3.557174207302140
22 16985359 0.1915142419 3.557379893597940
22 16985601 0.1804134650 3.557423553656470
22 16985893 0.1803809829 3.557476224903469
22 16986028 0.1804310916 3.557500583100830
22 16986183 0.1743789446 3.557527611837240
22 16986521 0.1683095091 3.557584500451320
22 16986584 0.1628751484 3.557594761585670
22 16986794 0.1571284754 3.557627758565500
22 16986933 0.1572157826 3.557649611559280
22 16988136 0.1560106328 3.557837292350539
22 16988420 0.1550013125 3.557881312723290
22 16988668 0.1542363670 3.557919563342310
22 16989889 0.1543613473 3.558108038547360
22 16990464 0.1547725738 3.558197032777290
22 16990479 0.1550607780 3.558199358688960
22 16991142 0.1547589466 3.558301963870560
22 16991181 0.1547155559 3.558307997777240
22 16991349 0.1547155559 3.558333989990630
22 16993799 0.1546841220 3.558712966089530
22 16993922 0.1546841220 3.558731992236539
22 16994124 0.1551905642 3.558763340730509
22 16994301 0.1551905642 3.558790809460370
22 16994764 0.1546939489 3.558862432758710
22 16995031 0.1538981843 3.558903523573920
22 16995174 0.1537820202 3.558925514402810
22 17007305 0.2825784767 3.562353473903650
22 17007540 0.5961865316 3.562493577738580
22 17007779 2.4324157417 3.563074925100850
22 17007837 5.9878982991 3.563422223202199
22 17008410 44.9681782312 3.589188989328679
22 17008656 45.1347525493 3.600292138455810
22 17008687 45.2762810916 3.601695703169649
22 17009000 45.2773421057 3.615867511248730
22 17010042 4.6064599040 3.620667442468700
22 17010694 4.6052378725 3.623670057561569
22 17011313 5.0202209333 3.626777574319280
22 17011562 27.7533913875 3.633688168774770
22 17011643 27.7436777501 3.635935406672530
22 17012292 41.6373204543 3.662958027647370
22 17012403 41.6433785495 3.667580442666360
22 17012541 41.6433785496 3.673327228906200
22 17012630 41.6383711963 3.677033043942670
22 17012818 32.3924204714 3.683122818991300
22 17012830 26.3842201575 3.683439429633190
22 17012902 26.3051745022 3.685333402197350
22 17013211 26.1922007413 3.693426792226409
22 17013657 2.0667620940 3.694348568120340
22 17014255 2.0354240807 3.695565751720600
22 17019000 1.0904418390 3.700739898246650
22 17019146 0.5807886934 3.700824693395889
22 17019527 0.5153539544 3.701021043252509
22 17021090 0.5176385293 3.701830112273810
22 17021301 0.5232887107 3.701940526191770
22 17023157 0.6051620147 3.703063706891049
22 17024055 0.7057151779 3.703697439120800
22 17032813 0.6697230465 3.709562873562050
22 17033482 0.6551522086 3.710001170389610
22 17036408 0.5932460822 3.711737008426120
22 17038689 0.4210255351 3.712697367671690
22 17039960 0.4058551313 3.713213209543570
22 17041917 0.2073708354 3.713619034268450
22 17042300 0.2073463510 3.713698447920880
22 17043300 1.7036457597 3.715402093680580
22 17043313 2.8940185477 3.715439715921700
22 17043679 0.0564599714 3.715460380271230
22 17043838 0.0559981311 3.715469283974070
22 17044635 0.0518347826 3.715510596295810
22 17044694 0.0496144763 3.715513523549910
22 17044720 0.0463974815 3.715514729884430
22 17045080 0.0459053054 3.715531255794370
22 17045165 0.0456660767 3.715535137410890
22 17045599 0.0456660767 3.715554956488180
22 17045642 0.0456660767 3.715556920129480
22 17046173 0.0456660767 3.715581168816210
22 17046605 0.0455457415 3.715600844576540
22 17046957 0.0455733215 3.715616886385700
22 17048610 0.0455973028 3.715692258727230
22 17048693 0.0455973028 3.715696043303360
22 17048924 0.0457855957 3.715706619775970
22 17050842 0.0476973834 3.715798103357330
22 17052166 0.0508589384 3.715865440591770
22 17052506 0.0508589384 3.715882732630829
22 17053836 0.0508589384 3.715950375018900
22 17054234 0.0508589384 3.715970616876380
22 17054330 0.0508589384 3.715975499334470
22 17054630 0.0508589384 3.715990757015990
22 17055126 0.0508589384 3.716015983049440
22 17055255 0.0508589384 3.716022543852490
22 17055291 0.0903065953 3.716025794889920
22 17055580 0.0903065952 3.716051893495929
22 17055665 0.0903065952 3.716059569556520
22 17056640 0.0903065952 3.716147618486840
22 17056940 0.0903065952 3.716174710465399
22 17057549 0.1386271366 3.716259134391590
22 17057829 0.1386271366 3.716297949989840
22 17057918 0.1386271366 3.716310287805000
22 17057970 0.1386271365 3.716317496416100
22 17058090 0.1269199329 3.716332726808050
22 17058239 0.1269199329 3.716351637878050
22 17058654 0.1305552329 3.716405818299700
22 17058735 0.1298504514 3.716416336186260
22 17058788 0.1291920589 3.716423183365380
22 17060783 0.1323806213 3.716687282704870
22 17060968 0.1353184602 3.716712316620010
22 17061760 0.1261124183 3.716812197655300
22 17062158 0.1261124183 3.716862390397780
22 17062592 0.1151710069 3.716912374614780
22 17063944 0.1097466561 3.717060752093829
22 17064969 0.1057780149 3.717169174559100
22 17068081 0.1057780149 3.717498355741470
22 17068636 0.1057780149 3.717557062539740
22 17069528 0.1060468020 3.717651656287120
22 17072308 0.1063168469 3.717947217121500
